"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3697","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","177","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0478766567487152","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0414512684699103","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0552406495174989","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3554","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","160","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0450196961170512","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.038680024905247","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.052341866477186","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3450","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","159","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0460869565217391","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.039580984175613","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0536026383669765","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3340","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","148","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.044311377245509","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0378403118377279","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0518294474834698","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3228","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","154","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0477075588599752","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0408769745110901","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0556133585680844","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3109","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","146","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0469604374396912","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.040066768814259","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0549722695480655","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3000","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","139","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0463333333333333","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0393739739697314","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0544530347737143","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2891","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","138","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0477343479764787","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0405447635197525","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0561242467875327","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2790","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","126","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0451612903225806","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0380612438820503","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0535121193855587","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2667","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","125","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0468691413573303","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0394786823611972","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0555630723570995","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2555","prevalence_start_date &&& prevalence_end_date","2018-01-01 &&& 2018-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","123","prevalence_start_date &&& prevalence_end_date","2018-01-01 &&& 2018-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0481409001956947","prevalence_start_date &&& prevalence_end_date","2018-01-01 &&& 2018-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0404974483168761","prevalence_start_date &&& prevalence_end_date","2018-01-01 &&& 2018-01-01"
1,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_1","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0571410583438061","prevalence_start_date &&& prevalence_end_date","2018-01-01 &&& 2018-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3896","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","185","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0474845995893224","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0412406930898929","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0546199881116817","prevalence_start_date &&& prevalence_end_date","2008-01-01 &&& 2008-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3763","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","177","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0470369386128089","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.040722018398453","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0542757304403647","prevalence_start_date &&& prevalence_end_date","2009-01-01 &&& 2009-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3632","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","157","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.043226872246696","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0370814949084199","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0503374595263502","prevalence_start_date &&& prevalence_end_date","2010-01-01 &&& 2010-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3503","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","157","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0448187268055952","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0384512291397076","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0521834523972159","prevalence_start_date &&& prevalence_end_date","2011-01-01 &&& 2011-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3368","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","145","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0430522565320665","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0367020543394286","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0504436381284093","prevalence_start_date &&& prevalence_end_date","2012-01-01 &&& 2012-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3242","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","136","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0419494139420111","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0355735404755436","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.049409494685057","prevalence_start_date &&& prevalence_end_date","2013-01-01 &&& 2013-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3138","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","135","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0430210325047801","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0364628825149571","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0506966582861506","prevalence_start_date &&& prevalence_end_date","2014-01-01 &&& 2014-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","3040","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","127","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0417763157894737","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0352233206484661","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.0494859069210251","prevalence_start_date &&& prevalence_end_date","2015-01-01 &&& 2015-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2927","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","122","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence","numeric","0.0416809019473864","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_lower","numeric","0.0350211110154706","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","prevalence_95CI_upper","numeric","0.04954213210189","prevalence_start_date &&& prevalence_end_date","2016-01-01 &&& 2016-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","denominator_count","integer","2830","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
2,"CPRD_GOLD","denominator_cohort_name","denominator_cohort_2","overall","overall","outcome_cohort_name","cohort_1","outcome_count","integer","123","prevalence_start_date &&& prevalence_end_date","2017-01-01 &&& 2017-01-01"
